group,month,weekday,day,dayofyear,holiday,movieId,20,userId,pct,20_label
0.0,7,2,13,195,0,2260,0.0452,0.03829,1.0452488687782804,0.0128
0.0,7,3,14,196,0,641,0.0128,0.01071,-0.7168141592920354,0.0157
0.0,7,4,15,197,0,783,0.0157,0.01227,0.22656249999999978,0.0211
0.0,7,5,16,198,0,1054,0.0211,0.02167,0.3439490445859874,0.0182
0.0,7,6,17,199,0,909,0.0182,0.01567,-0.13744075829383884,0.0181
0.0,7,0,18,200,0,907,0.0181,0.01393,-0.005494505494505475,0.0211
0.0,7,1,19,201,0,1056,0.0211,0.01785,0.16574585635359118,0.0134
0.0,7,2,20,202,0,668,0.0134,0.0107,-0.36492890995260663,0.0246
0.0,7,3,21,203,0,1232,0.0246,0.0215,0.835820895522388,0.0131
0.0,7,4,22,204,0,657,0.0131,0.00837,-0.4674796747967479,0.0182
0.0,7,5,23,205,0,912,0.0182,0.01262,0.38931297709923673,0.013
0.0,7,6,24,206,0,652,0.013,0.00921,-0.2857142857142858,0.014
0.0,7,0,25,207,0,701,0.014,0.00882,0.0769230769230771,0.0192
0.0,7,1,26,208,0,961,0.0192,0.01358,0.3714285714285712,0.0222
0.0,7,2,27,209,0,1109,0.0222,0.01536,0.15625000000000022,0.0196
0.0,7,3,28,210,0,982,0.0196,0.0142,-0.11711711711711714,0.0308
0.0,7,4,29,211,0,1542,0.0308,0.0236,0.5714285714285716,0.0261
0.0,7,5,30,212,0,1305,0.0261,0.02104,-0.15259740259740262,0.0181
0.0,7,6,31,213,0,906,0.0181,0.01288,-0.30651340996168586,0.0249
0.0,8,0,1,214,0,1244,0.0249,0.01906,0.37569060773480634,0.0253
0.0,8,1,2,215,0,1266,0.0253,0.0177,0.016064257028112428,0.016
0.0,8,2,3,216,0,798,0.016,0.01132,-0.3675889328063241,0.0145
0.0,8,3,4,217,0,727,0.0145,0.01081,-0.09375,0.0269
0.0,8,4,5,218,0,1346,0.0269,0.01959,0.8551724137931034,0.0197
0.0,8,5,6,219,0,984,0.0197,0.01202,-0.26765799256505585,0.0271
0.0,8,6,7,220,0,1356,0.0271,0.01817,0.3756345177664975,0.023
0.0,8,0,8,221,0,1151,0.023,0.0166,-0.1512915129151291,0.0159
0.0,8,1,9,222,0,795,0.0159,0.01348,-0.30869565217391304,0.0302
0.0,8,2,10,223,0,1509,0.0302,0.02329,0.89937106918239,0.0181
0.0,8,3,11,224,0,905,0.0181,0.01334,-0.4006622516556291,0.0273
0.0,8,4,12,225,0,1367,0.0273,0.02139,0.5082872928176796,0.0243
0.0,8,5,13,226,0,1217,0.0243,0.021,-0.10989010989010994,0.0233
0.0,8,6,14,227,0,1164,0.0233,0.01766,-0.04115226337448552,0.0336
0.0,8,0,15,228,0,1680,0.0336,0.02578,0.4420600858369097,0.0393
0.0,8,1,16,229,0,1966,0.0393,0.04092,0.1696428571428572,0.025
0.0,8,2,17,230,0,1248,0.025,0.01812,-0.3638676844783715,0.0327
0.0,8,3,18,231,0,1637,0.0327,0.0265,0.30799999999999983,0.0168
0.0,8,4,19,232,0,838,0.0168,0.01259,-0.4862385321100918,0.0512
0.0,8,5,20,233,0,2559,0.0512,0.04104,2.047619047619048,0.023
0.0,8,6,21,234,0,1150,0.023,0.0188,-0.55078125,0.0791
0.0,8,0,22,235,0,3953,0.0791,0.05533,2.439130434782609,0.0221
0.0,8,1,23,236,0,1105,0.0221,0.01585,-0.7206068268015171,0.0217
0.0,8,2,24,237,0,1087,0.0217,0.01579,-0.018099547511312264,0.0194
0.0,8,3,25,238,0,970,0.0194,0.01443,-0.10599078341013823,0.0213
0.0,8,4,26,239,0,1063,0.0213,0.01502,0.09793814432989678,0.0317
0.0,8,5,27,240,0,1587,0.0317,0.02663,0.488262910798122,0.0257
0.0,8,6,28,241,0,1287,0.0257,0.02078,-0.18927444794952675,0.0418
0.0,8,0,29,242,0,2088,0.0418,0.03481,0.6264591439688714,0.0122
0.0,8,1,30,243,0,609,0.0122,0.00754,-0.708133971291866,0.016
0.0,8,2,31,244,0,798,0.016,0.00955,0.3114754098360655,0.0263
0.0,9,3,1,245,0,1314,0.0263,0.01836,0.64375,0.0243
0.0,9,4,2,246,0,1215,0.0243,0.0179,-0.07604562737642595,0.0185
0.0,9,5,3,247,0,927,0.0185,0.01318,-0.23868312757201648,0.0214
0.0,9,6,4,248,0,1070,0.0214,0.01884,0.1567567567567567,0.0388
0.0,9,0,5,249,0,1939,0.0388,0.03563,0.8130841121495329,0.0253
0.0,9,1,6,250,0,1264,0.0253,0.02188,-0.3479381443298969,0.0252
0.0,9,2,7,251,0,1260,0.0252,0.01897,-0.0039525691699604515,0.0209
0.0,9,3,8,252,0,1047,0.0209,0.01602,-0.1706349206349207,0.0158
0.0,9,4,9,253,0,790,0.0158,0.01302,-0.2440191387559807,0.0183
0.0,9,5,10,254,0,913,0.0183,0.01465,0.15822784810126578,0.0255
0.0,9,6,11,255,0,1274,0.0255,0.02187,0.39344262295081966,0.0145
0.0,9,0,12,256,0,727,0.0145,0.01422,-0.43137254901960775,0.0119
0.0,9,1,13,257,0,595,0.0119,0.00802,-0.17931034482758623,0.0168
0.0,9,2,14,258,0,842,0.0168,0.01274,0.4117647058823528,0.0234
0.0,9,3,15,259,0,1172,0.0234,0.01938,0.392857142857143,0.0155
0.0,9,4,16,260,0,775,0.0155,0.01133,-0.33760683760683763,0.0228
0.0,9,5,17,261,0,1138,0.0228,0.02079,0.47096774193548385,0.0282
0.0,9,6,18,262,0,1408,0.0282,0.02567,0.23684210526315774,0.0179
0.0,9,0,19,263,0,895,0.0179,0.01487,-0.36524822695035464,0.0414
0.0,9,1,20,264,0,2069,0.0414,0.03181,1.3128491620111733,0.0181
0.0,9,2,21,265,0,907,0.0181,0.01285,-0.5628019323671497,0.0131
0.0,9,3,22,266,0,656,0.0131,0.00942,-0.276243093922652,0.0209
0.0,9,4,23,267,0,1046,0.0209,0.01623,0.5954198473282442,0.0231
0.0,9,5,24,268,0,1157,0.0231,0.01922,0.10526315789473695,0.0322
0.0,9,6,25,269,0,1609,0.0322,0.03118,0.39393939393939403,0.0256
0.0,9,0,26,270,0,1280,0.0256,0.01842,-0.20496894409937882,0.0166
0.0,9,1,27,271,0,828,0.0166,0.01281,-0.3515625,0.024
0.0,9,2,28,272,0,1200,0.024,0.01705,0.4457831325301205,0.0159
0.0,9,3,29,273,0,793,0.0159,0.0117,-0.3375,0.021
0.0,9,4,30,274,0,1049,0.021,0.01542,0.320754716981132,0.047
0.0,10,5,1,275,0,2350,0.047,0.02826,1.2380952380952381,0.0303
0.0,10,6,2,276,0,1517,0.0303,0.01901,-0.3553191489361702,0.0152
0.0,10,0,3,277,0,759,0.0152,0.01175,-0.4983498349834984,0.0136
0.0,10,1,4,278,0,678,0.0136,0.00947,-0.10526315789473684,0.0147
0.0,10,2,5,279,0,737,0.0147,0.0096,0.0808823529411764,0.0169
0.0,10,3,6,280,0,843,0.0169,0.01131,0.14965986394557818,0.0089
0.0,10,4,7,281,0,447,0.0089,0.00521,-0.47337278106508873,0.0148
0.0,10,5,8,282,0,742,0.0148,0.01104,0.6629213483146068,0.0317
0.0,10,6,9,283,0,1584,0.0317,0.02873,1.1418918918918917,0.0108
0.0,10,0,10,284,0,541,0.0108,0.00682,-0.6593059936908516,0.0139
0.0,10,1,11,285,0,697,0.0139,0.01003,0.287037037037037,0.0116
0.0,10,2,12,286,0,578,0.0116,0.00792,-0.16546762589928055,0.0192
0.0,10,3,13,287,0,960,0.0192,0.01282,0.6551724137931034,0.0148
0.0,10,4,14,288,0,738,0.0148,0.01156,-0.22916666666666652,0.0272
0.0,10,5,15,289,0,1359,0.0272,0.0202,0.8378378378378377,0.0332
0.0,10,6,16,290,0,1661,0.0332,0.02667,0.22058823529411775,0.0233
0.0,10,0,17,291,0,1164,0.0233,0.01992,-0.2981927710843373,0.0325
0.0,10,1,18,292,0,1627,0.0325,0.02297,0.3948497854077253,0.0502
0.0,10,2,19,293,0,2512,0.0502,0.03275,0.5446153846153845,0.0132
0.0,10,3,20,294,0,659,0.0132,0.00742,-0.7370517928286853,0.0087
0.0,10,4,21,295,0,436,0.0087,0.00489,-0.34090909090909094,0.022
0.0,10,5,22,296,0,1102,0.022,0.01747,1.528735632183908,0.0344
0.0,10,6,23,297,0,1721,0.0344,0.027,0.5636363636363637,0.0277
0.0,10,0,24,298,0,1386,0.0277,0.01786,-0.19476744186046513,0.0169
0.0,10,1,25,299,0,846,0.0169,0.01091,-0.3898916967509025,0.0115
0.0,10,2,26,300,0,576,0.0115,0.0083,-0.3195266272189349,0.0167
0.0,10,3,27,301,0,833,0.0167,0.01013,0.4521739130434783,0.0125
0.0,10,4,28,302,0,625,0.0125,0.00797,-0.25149700598802394,0.0169
0.0,10,5,29,303,0,846,0.0169,0.01073,0.35199999999999987,0.0139
0.0,10,6,30,304,0,696,0.0139,0.00918,-0.1775147928994083,0.0193
0.0,10,0,31,305,0,963,0.0193,0.01428,0.3884892086330938,0.0196
0.0,11,1,1,306,0,981,0.0196,0.0117,0.015544041450777035,0.0105
0.0,11,2,2,307,0,527,0.0105,0.00677,-0.4642857142857142,0.0109
0.0,11,3,3,308,0,544,0.0109,0.00646,0.03809523809523796,0.0134
0.0,11,4,4,309,0,671,0.0134,0.00924,0.22935779816513757,0.016
0.0,11,5,5,310,0,799,0.016,0.01227,0.19402985074626855,0.0233
0.0,11,6,6,311,0,1166,0.0233,0.01675,0.45625000000000004,0.0341
0.0,11,0,7,312,0,1707,0.0341,0.02962,0.46351931330472085,0.0122
0.0,11,1,8,313,0,609,0.0122,0.00794,-0.6422287390029325,0.0106
0.0,11,2,9,314,0,531,0.0106,0.00634,-0.1311475409836066,0.0145
0.0,11,3,10,315,0,725,0.0145,0.0099,0.3679245283018868,0.0479
0.0,11,4,11,316,0,2393,0.0479,0.03432,2.3034482758620687,0.0266
0.0,11,5,12,317,0,1331,0.0266,0.0205,-0.44467640918580376,0.0227
0.0,11,6,13,318,0,1134,0.0227,0.02597,-0.1466165413533833,0.0155
0.0,11,0,14,319,0,776,0.0155,0.011,-0.31718061674008813,0.0193
0.0,11,1,15,320,0,964,0.0193,0.01245,0.24516129032258083,0.0268
0.0,11,2,16,321,0,1338,0.0268,0.0195,0.3886010362694301,0.033
0.0,11,3,17,322,0,1652,0.033,0.02475,0.23134328358208966,0.0187
0.0,11,4,18,323,0,933,0.0187,0.01278,-0.43333333333333335,0.0069
0.0,11,5,19,324,0,344,0.0069,0.0037,-0.6310160427807487,0.012
0.0,11,6,20,325,0,600,0.012,0.00699,0.7391304347826089,0.0171
0.0,11,0,21,326,0,856,0.0171,0.0105,0.42500000000000004,0.0348
0.0,11,1,22,327,0,1740,0.0348,0.02339,1.0350877192982453,0.0261
0.0,11,2,23,328,0,1304,0.0261,0.02119,-0.2499999999999999,0.0204
0.0,11,3,24,329,0,1018,0.0204,0.01605,-0.2183908045977011,0.0246
0.0,11,4,25,330,0,1229,0.0246,0.01819,0.2058823529411764,0.0253
0.0,11,5,26,331,0,1263,0.0253,0.02268,0.028455284552845406,0.0201
0.0,11,6,27,332,0,1003,0.0201,0.015,-0.2055335968379447,0.0138
0.0,11,0,28,333,0,688,0.0138,0.01062,-0.31343283582089554,0.021
0.0,11,1,29,334,0,1050,0.021,0.01535,0.5217391304347827,0.0111
0.0,11,2,30,335,0,556,0.0111,0.00762,-0.4714285714285714,0.0131
0.0,12,3,1,336,0,657,0.0131,0.00931,0.18018018018018012,0.0218
0.0,12,4,2,337,0,1090,0.0218,0.01825,0.66412213740458,0.0262
0.0,12,5,3,338,0,1308,0.0262,0.02412,0.20183486238532122,0.0305
0.0,12,6,4,339,0,1525,0.0305,0.02746,0.16412213740458004,0.022
0.0,12,0,5,340,0,1098,0.022,0.01717,-0.2786885245901639,0.0137
0.0,12,1,6,341,0,687,0.0137,0.00895,-0.3772727272727272,0.0184
0.0,12,2,7,342,0,920,0.0184,0.01331,0.34306569343065685,0.0105
0.0,12,3,8,343,0,525,0.0105,0.00605,-0.42934782608695643,0.0206
