0,1,2,acc,loss,val_acc,val_loss,model_type,layer_type,config_type,tslot,dimen,time,exp
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.592489520087838e-05,0.0,0.00022281489509623498,CNN,12,"(7, 5)",3,1,0.023299694061279297,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.4337212127866223e-05,0.0,0.0002181422896683216,CNN,12,"(7, 5)",3,1,0.023203134536743164,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.6137418646831065e-05,0.0,0.00021475329413078725,CNN,12,"(7, 5)",3,1,0.022899866104125977,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.510641909088008e-05,0.0,0.0002125573082594201,CNN,12,"(7, 5)",3,1,0.025102615356445312,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.599852425395511e-05,0.0,0.00021136095165275037,CNN,12,"(7, 5)",3,1,0.02042984962463379,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.4344891901127994e-05,0.0,0.00021004874724894762,CNN,12,"(7, 5)",3,1,0.022649526596069336,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.5994868085253984e-05,0.0,0.00021200970513746142,CNN,12,"(7, 5)",3,1,0.024158239364624023,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3858588722068816e-05,0.0,0.000212330007343553,CNN,12,"(7, 5)",3,1,0.024239778518676758,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.556747469701804e-05,0.0,0.00021721437224186957,CNN,12,"(7, 5)",3,1,0.02410888671875,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.417154948692769e-05,0.0,0.00021981060854159296,CNN,12,"(7, 5)",3,1,0.07319307327270508,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.440782893449068e-05,0.0,0.00021887305774725974,CNN,12,"(7, 5)",3,1,0.04330635070800781,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.337531234137714e-05,0.0,0.00021193012071307749,CNN,12,"(7, 5)",3,1,0.032415151596069336,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.371803541085683e-05,0.0,0.00020503772248048335,CNN,12,"(7, 5)",3,1,0.02626633644104004,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.35518634528853e-05,0.0,0.00020089563622605056,CNN,12,"(7, 5)",3,1,0.027942895889282227,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.39213693223428e-05,0.0,0.00020136087550781667,CNN,12,"(7, 5)",3,1,0.026485443115234375,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.428581840125844e-05,0.0,0.00020820031932089478,CNN,12,"(7, 5)",3,1,0.022873878479003906,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.330587423988618e-05,0.0,0.00021001584536861628,CNN,12,"(7, 5)",3,1,0.0236666202545166,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.365124939591624e-05,0.0,0.0002121288125636056,CNN,12,"(7, 5)",3,1,0.025167465209960938,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3319851354463026e-05,0.0,0.00021215991000644863,CNN,12,"(7, 5)",3,1,0.029713869094848633,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3542863093316555e-05,0.0,0.00021050342184025794,CNN,12,"(7, 5)",3,1,0.03125715255737305,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3500331483082846e-05,0.0,0.00020840544311795384,CNN,12,"(7, 5)",3,1,0.02236628532409668,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3781270758481696e-05,0.0,0.00020811284775845706,CNN,12,"(7, 5)",3,1,0.023961544036865234,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3496278774691746e-05,0.0,0.00020845915423706174,CNN,12,"(7, 5)",3,1,0.038042545318603516,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.368097168277018e-05,0.0,0.00020838371710851789,CNN,12,"(7, 5)",3,1,0.03405570983886719,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.353896318003535e-05,0.0,0.00020841197692789137,CNN,12,"(7, 5)",3,1,0.04866623878479004,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.348465543240309e-05,0.0,0.00020770798437297344,CNN,12,"(7, 5)",3,1,0.025482654571533203,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.357615423738025e-05,0.0,0.00020751639385707676,CNN,12,"(7, 5)",3,1,0.022332429885864258,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.353450301801786e-05,0.0,0.00020674755796790123,CNN,12,"(7, 5)",3,1,0.02154707908630371,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3539734431542456e-05,0.0,0.00020613345259334892,CNN,12,"(7, 5)",3,1,0.022052526473999023,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.354619548190385e-05,0.0,0.0002056896482827142,CNN,12,"(7, 5)",3,1,0.030019521713256836,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3552143577253446e-05,0.0,0.00020542241691146046,CNN,12,"(7, 5)",3,1,0.02501392364501953,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.355624357936904e-05,0.0,0.0002053293283097446,CNN,12,"(7, 5)",3,1,0.024225711822509766,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3557760616531596e-05,0.0,0.00020539994875434786,CNN,12,"(7, 5)",3,1,0.0388636589050293,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.355660010129213e-05,0.0,0.00020561688870657235,CNN,12,"(7, 5)",3,1,0.06052207946777344,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.355321678100154e-05,0.0,0.00020595705427695066,CNN,12,"(7, 5)",3,1,0.04117321968078613,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.35484255629126e-05,0.0,0.00020639300055336207,CNN,12,"(7, 5)",3,1,0.03892660140991211,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.354321597726084e-05,0.0,0.0002068946196231991,CNN,12,"(7, 5)",3,1,0.03309774398803711,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.3538482966832817e-05,0.0,0.0002074305957648903,CNN,12,"(7, 5)",3,1,0.02465963363647461,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.35349359374959e-05,0.0,0.00020797016622964293,CNN,12,"(7, 5)",3,1,0.025396108627319336,0
"2    [172, 18, 164, 116, 16, 200, 59]
Name: 0, dtype: object","2    [44, 94, 119, 186, 15]
Name: 1, dtype: object",nan,0.0,3.353289866936393e-05,0.0,0.0002084844309138134,CNN,12,"(7, 5)",3,1,0.02418971061706543,0
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,0.0002672986884135753,0.0,0.0004264801100362092,CLSTM,16,"(13, 2, 1)",3,1,10.947358131408691,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,9.808765025809407e-05,0.0,0.00019497440371196717,CLSTM,16,"(13, 2, 1)",3,1,0.04684138298034668,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.42293930973392e-05,0.0,0.000125577935250476,CLSTM,16,"(13, 2, 1)",3,1,0.04409503936767578,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,8.664740744279698e-05,0.0,0.00011684164201142266,CLSTM,16,"(13, 2, 1)",3,1,0.041568756103515625,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,0.00010953331366181374,0.0,0.0001251530193258077,CLSTM,16,"(13, 2, 1)",3,1,0.042174339294433594,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,8.751310087973252e-05,0.0,0.00015647536201868206,CLSTM,16,"(13, 2, 1)",3,1,0.04311394691467285,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,5.3030198614578694e-05,0.0,0.00020779120677616447,CLSTM,16,"(13, 2, 1)",3,1,0.04329419136047363,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.4503893150249496e-05,0.0,0.0002527720353100449,CLSTM,16,"(13, 2, 1)",3,1,0.045447587966918945,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.5722783397650346e-05,0.0,0.0002860272070392966,CLSTM,16,"(13, 2, 1)",3,1,0.0661921501159668,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.937866106047295e-05,0.0,0.0003036680573131889,CLSTM,16,"(13, 2, 1)",3,1,0.07290315628051758,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,5.676104410667904e-05,0.0,0.0003033078683074564,CLSTM,16,"(13, 2, 1)",3,1,0.07379961013793945,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,5.186585258343257e-05,0.0,0.00028874340932816267,CLSTM,16,"(13, 2, 1)",3,1,0.07309484481811523,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,5.093859726912342e-05,0.0,0.0002654542913660407,CLSTM,16,"(13, 2, 1)",3,1,0.05124497413635254,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.345917477621697e-05,0.0,0.00023838132619857788,CLSTM,16,"(13, 2, 1)",3,1,0.04322957992553711,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.802634819294326e-05,0.0,0.00021297091734595597,CLSTM,16,"(13, 2, 1)",3,1,0.04485797882080078,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.0426431951345876e-05,0.0,0.00019301968859508634,CLSTM,16,"(13, 2, 1)",3,1,0.07607436180114746,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.421664561959915e-05,0.0,0.00018065018230117857,CLSTM,16,"(13, 2, 1)",3,1,0.07308030128479004,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.4155181967653334e-05,0.0,0.0001755017292452976,CLSTM,16,"(13, 2, 1)",3,1,0.08214306831359863,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.906730828224681e-05,0.0,0.000177943758899346,CLSTM,16,"(13, 2, 1)",3,1,0.05725598335266113,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.429692853591405e-05,0.0,0.00018691709556151181,CLSTM,16,"(13, 2, 1)",3,1,0.04375624656677246,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.311726297601126e-05,0.0,0.00020077267254237086,CLSTM,16,"(13, 2, 1)",3,1,0.04364204406738281,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.781780833378434e-05,0.0,0.0002165937185054645,CLSTM,16,"(13, 2, 1)",3,1,0.0802009105682373,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.9097987610148266e-05,0.0,0.00023191887885332108,CLSTM,16,"(13, 2, 1)",3,1,0.06705975532531738,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.9805399865144864e-05,0.0,0.00024421984562650323,CLSTM,16,"(13, 2, 1)",3,1,0.07334351539611816,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.147902291151695e-05,0.0,0.0002512781647965312,CLSTM,16,"(13, 2, 1)",3,1,0.04588580131530762,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.0674025512998924e-05,0.0,0.0002511882339604199,CLSTM,16,"(13, 2, 1)",3,1,0.04207563400268555,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.875559923471883e-05,0.0,0.0002447875158395618,CLSTM,16,"(13, 2, 1)",3,1,0.04216575622558594,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.791448034462519e-05,0.0,0.0002343145606573671,CLSTM,16,"(13, 2, 1)",3,1,0.07348084449768066,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.7558842450380325e-05,0.0,0.0002228668163297698,CLSTM,16,"(13, 2, 1)",3,1,0.06456923484802246,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.5735793062485754e-05,0.0,0.00021071436640340835,CLSTM,16,"(13, 2, 1)",3,1,0.07441902160644531,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.07960542361252e-05,0.0,0.00020171012147329748,CLSTM,16,"(13, 2, 1)",3,1,0.07173848152160645,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,4.1317638533655554e-05,0.0,0.00019704860460478812,CLSTM,16,"(13, 2, 1)",3,1,0.04389834403991699,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.7314592191250995e-05,0.0,0.0001962813694262877,CLSTM,16,"(13, 2, 1)",3,1,0.042337894439697266,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.852747249766253e-05,0.0,0.0001984558330150321,CLSTM,16,"(13, 2, 1)",3,1,0.04037952423095703,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.860390279442072e-05,0.0,0.00020284682977944613,CLSTM,16,"(13, 2, 1)",3,1,0.06275773048400879,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.763998029171489e-05,0.0,0.0002086382737616077,CLSTM,16,"(13, 2, 1)",3,1,0.06970024108886719,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.6816534702666104e-05,0.0,0.0002155538386432454,CLSTM,16,"(13, 2, 1)",3,1,0.07443618774414062,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.7833702663192526e-05,0.0,0.00022261490812525153,CLSTM,16,"(13, 2, 1)",3,1,0.05984163284301758,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.764770372072235e-05,0.0,0.0002281719644088298,CLSTM,16,"(13, 2, 1)",3,1,0.04702496528625488,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.568640386220068e-05,0.0,0.00023047218564897776,CLSTM,16,"(13, 2, 1)",3,1,0.04277539253234863,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.762698543141596e-05,0.0,0.00022977199114393443,CLSTM,16,"(13, 2, 1)",3,1,0.03917860984802246,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.9213347918121144e-05,0.0,0.0002265323419123888,CLSTM,16,"(13, 2, 1)",3,1,0.04089069366455078,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.714773629326373e-05,0.0,0.00022122707741800696,CLSTM,16,"(13, 2, 1)",3,1,0.04275631904602051,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.5078472137684e-05,0.0,0.00021489466598723084,CLSTM,16,"(13, 2, 1)",3,1,0.043656349182128906,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.724648559000343e-05,0.0,0.00020948253222741187,CLSTM,16,"(13, 2, 1)",3,1,0.044194698333740234,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.74273004126735e-05,0.0,0.00020576025417540222,CLSTM,16,"(13, 2, 1)",3,1,0.041220903396606445,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.3925414754776284e-05,0.0,0.00020458485232666135,CLSTM,16,"(13, 2, 1)",3,1,0.04340839385986328,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.7314941437216476e-05,0.0,0.0002054341894108802,CLSTM,16,"(13, 2, 1)",3,1,0.0448763370513916,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.833439768641256e-05,0.0,0.0002078492980217561,CLSTM,16,"(13, 2, 1)",3,1,0.03949308395385742,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.710668897838332e-05,0.0,0.00021121447207406163,CLSTM,16,"(13, 2, 1)",3,1,0.04454398155212402,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.6716861359309405e-05,0.0,0.00021535831911023706,CLSTM,16,"(13, 2, 1)",3,1,0.0829622745513916,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.5557615774450824e-05,0.0,0.00021837068197783083,CLSTM,16,"(13, 2, 1)",3,1,0.0737144947052002,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.346579978824593e-05,0.0,0.00021882688452024013,CLSTM,16,"(13, 2, 1)",3,1,0.06924629211425781,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.580445991246961e-05,0.0,0.00021753694454673678,CLSTM,16,"(13, 2, 1)",3,1,0.06585025787353516,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.557480522431433e-05,0.0,0.00021566147916018963,CLSTM,16,"(13, 2, 1)",3,1,0.04290938377380371,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.697254214785062e-05,0.0,0.0002140209689969197,CLSTM,16,"(13, 2, 1)",3,1,0.043677568435668945,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.647889388957992e-05,0.0,0.00021238707995507866,CLSTM,16,"(13, 2, 1)",3,1,0.05841779708862305,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.8564805436180905e-05,0.0,0.0002117521216860041,CLSTM,16,"(13, 2, 1)",3,1,0.07999777793884277,1
"3    [143, 115, 49, 184, 190, 74, 66, 183, 136, 196...
Name: 0, dtype: object","3    [46, 142]
Name: 1, dtype: object","3    [75]
Name: 2, dtype: object",0.0,3.4897424484370276e-05,0.0,0.00021069696231279522,CLSTM,16,"(13, 2, 1)",3,1,0.07383155822753906,1
